Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
"000000008","10/25/2010","8:49:43 AM","STARVER","General Inquiry","Rec'd on-going implementation of Corrective Action Plan as scheduled.  Reviewed CAP implementation information.  Program Manager have addressed and follow-up with CAP implementation according to documentation.  Sending letter via mail to Marlene Stroube Program Manager regarding receipt of CAP implementation. ","39910","","10/26/2010 8:54:09 AM",
"000000008","5/6/2011","12:56:34 PM","YVALDES-","Correspondence","Provider was notified via-letter of the scheduled review on June 07, 08 of 2011. Letter was sent to Program Manager Marlene Stroube and a copy to the Executive Director Tim Muri.","48580","","6/16/2011 9:47:45 AM",
"000000008","6/8/2011","9:47:45 AM","CSUNDELL","General Inquiry","Review was completed with CFC 8 manager and lead staff.  The CFC had random violations, but there were also numbers that were showing on the report but were not actual violations.  These EI numbers were marked yes and indicated a full compliance, but had no comment and looked confusing.  At the exit meeting the CFC found several of the  missing documents, but I believe this was also due to areas in full compliance having an EI # listed.  

The review was completed and signatures were received.  ","48581","","6/16/2011 9:52:11 AM",
"000000008","6/9/2011","9:52:11 AM","CSUNDELL","Correspondence","Upon retruning to the office the monitor made corrections to the report and I review the findings.  I called MArlene the Program MAnager to ask if we can meet to discuss the report due to the confusing over the report and changes to be made. 

Marlene and I agreed to meet on June 21 at our office because that is convienent for her.  During this conversation we also discussed several questions and transition issues at CFC that deal with CPS.","48582","","6/16/2011 9:53:47 AM",
"000000008","7/14/2011","12:40:26 PM","CSUNDELL","Correspondence","Received CAP from Marlene at CFC 8.","49267","","7/28/2011 12:42:17 PM",
"000000008","7/15/2011","12:42:18 PM","CSUNDELL","Correspondence","Reviewed CAP and was not sure that Marlene had address the non-compliance areas that were indicated due to incomplete.  I called Marlene to discuss this but she was not available. ","49268","","7/28/2011 12:43:37 PM",
"000000008","7/18/2011","12:43:37 PM","CSUNDELL","Correspondence","Spoke with Marelen and she stated that she did address the incompletes.  As I was talking with her I began to understand her format.  Marlene listed all violations in one section and then her corrective  actions were all listed together for each section.  As I reviewed this I explained that this CAP lacked any detail and the specifics that she will be addressing with her staff.  Marelen seemed to understand and I gave her until July 25, to send an updated version.  If the CAP is not received by July 25, I will send a denial with a new CAP date.  ","49269","","7/28/2011 12:47:09 PM",
"000000008","7/25/2011","12:47:11 PM","CSUNDELL","Correspondence","Received updated CAP from Marelene.  I am currently reviewing this document to determine if appropriate.","49270","","7/28/2011 12:48:05 PM",
"000000008","12/23/2011","3:58:57 PM","CMCANENE","Correspondence","Called Marlene and e-mailed her to let her know we need to plan a day for CFC 8  Focused Monitor visit.  She asked of we can discuss this after  the holidays.","55932","","1/9/2012 4:00:40 PM",
"000000008","1/5/2012","4:00:41 PM","CMCANENE","Correspondence","Marlene called and wantedto discuss the logistics of the review.  I had very limited time, so I gave a very brief overview and then  we agreed that I would e-mail the general outline of the process and the tool for her review.  Marlene agreed and will call after she reviews the documents.","55933","","1/9/2012 4:03:35 PM",
"000000008","1/9/2012","3:54:24 PM","CMCANENE","Correspondence","Spoke to Marlene today about questions regaridng the implementation of the tool.  She had a few questions about how the justification ratings for non-natural environment are calculated when the child is in a clinic setting waiting on in home to become available.  We discussed this and I read her the description directly from the procedure manual.  Also had questions about when to include comments about IFSP, Outcomes and Authorizations.   Told Marlene I would be sending her the list of names tomorrow before noon.","55934","","1/9/2012 3:58:44 PM",
"000000008","5/17/2012","11:19:49 AM","STHOMAS","General Inquiry","Called and left a message for Marlene Strobe Program Manager for CFC 8 regarding review scheduled June 20-21, 2012.  Sending letter via mail to Marlene Strobe and Timothy Muri Executive Director. ","59098","","5/17/2012 11:22:12 AM",
"000000008","5/17/2012","1:43:51 PM","STHOMAS","General Inquiry","Rec'd call from Marlene Strobe to discuss review scheduled for June 20 - 21, 2012.  Monitor and Marlene discussed review dates and during the conversation Marlene stated that there may be a manager's meeting in Springfield on June 21, 2012.  Monitor stated that if there is a meeting then monitor can schedule a different date for the exit - Marlene agreed.  Sending review cover letter to via mail to: Marlene Strobe, Program Manager and Timothy Muri, Exective Director. ","59099","","5/22/2012 1:47:46 PM",
"000000008","6/13/2012","9:18:19 AM","STHOMAS","General Inquiry","Called and spoke to Marlene Stroube to inform her that monitor will be faxing over file names and agenda for the review.  Faxed File names and agenda to Marlene Stroube, Program Manager of CFC 8.  ","59447","","6/13/2012 9:19:41 AM",
"000000008","6/25/2012","2:12:01 PM","STHOMAS","General Inquiry","Conducted CFC 8 compliance review on June 20-21, 2012.  Review completed and CFC had some areas of concern.  
Exit held on June 22, 2012 230pm due to Program Manager's meeting in springfield on June 21, 2012.  Monitor discussed full report and answered questions.  Monitor gave Program Manager the opportunity to look through files - all applicable violations removed from report.  
Discussed Corrective Action plan process and due date - provider agreed and report signature page signed.   CAP Due: 07/20/2012. 
Mailed to Marlene Program Manager and Timothy Muri, Executive Director: Cover letter, CAP directives, monitoring survey, and signed report.  ","59601","","6/25/2012 2:24:36 PM",
"000000008","7/31/2012","12:38:13 PM","STHOMAS","General Inquiry","Rec'd Corrective Action Plan  via email as scheduled for Marlene Strobe Program Manager for CFC #8. Reviewed CAP.  Corrective Action Plan did not address each violation individually - CAP had the same solution for multiple violations (please see CAP)   Sending via mail to Marlene Strobe: CAP non-approval letter.  Revised CAP due: 8/31/2012. ","60730","","8/2/2012 4:40:33 PM",
"000000008","8/2/2012","4:40:35 PM","STHOMAS","General Inquiry","Rec'd voice mail from Marlene regarding CAP non-approval letter.  Marlene's messsage stated that she needs guidance because she do not know what monitor is looking for with regards to Corrective Action Plan.  Returned Marlene's call and left a message. ","60731","","8/2/2012 4:42:46 PM",
"000000008","8/6/2012","12:31:13 PM","STHOMAS","General Inquiry","Called and spoke to Marlene regarding Corrective Action Plan.  Monitor explained addressing each violation separately and providing different solutions for each violation if possible - Marlene agreed. ","60877","","8/6/2012 1:05:30 PM",
"000000008","9/5/2012","10:17:00 AM","STHOMAS","General Inquiry","Rec'd revised Corrective Action Plan as scheduled. Reviewed CAP - each violation addressed accordingly.  Sending via mail to Marlene Stoube of CFC 8 - CAP approval letter.  Review summary completed and forwarded to DHS.  CASE CLOSED.   6 month follow up will be: March 2013.  ","61790","","9/5/2012 10:20:07 AM",
"000000008","2/4/2013","9:18:46 AM","STHOMAS","General Inquiry","CFC 8 participated in the Focused Verification Review February 14 and 15, 2012 - so a six month follow-up for compliance monitoring is not required at this time.  Monitor sent via mail to Marlene Strobe, CFC 8 Program Manager: Cover letter informing her that six month follow-up to compliance review is not required.  ","66950","","2/4/2013 9:22:30 AM",
"000000008","4/5/2013","11:43:10 AM","STHOMAS","General Inquiry","Called and spoke to Marlene to inform her of Compliance monitoring for May 7-9, 2013 - Marlene agreed.  Sending via mail to Marlene, Program Manager and Timothy Muri cover letter confirming monitoring dates and time. ","69474","","4/26/2013 11:45:10 AM",
"000000008","4/17/2013","11:58:52 AM","STHOMAS","General Inquiry","Program manager Marlene Stroube did not fax over list for compliance review - list should have been faxed by April 15, 2013.  Monitor left a message for Marlene on April 16, 2013 at 4:35pm regarding sending list via fax as soon as possible. ","69346","","4/17/2013 12:01:14 PM",
"000000008","4/29/2013","3:33:26 PM","STHOMAS","General Inquiry","Faxed File names and Agenda to Marlene Stroube, Program Manager of CFC 8 for compliance review scheduled for May 7, 8, & 9, 2013.  ","69656","","4/29/2013 3:34:33 PM",
"000000008","5/3/2013","10:08:41 AM","STHOMAS","General Inquiry","Called and spoke to Marlene Stroube, Program Manager of CFC 8 to inform her to contact Charlotte, Program Manger for all questions and concerns - Marlene agreed.  ","69740","","5/3/2013 10:10:12 AM",
"000000008","5/7/2013","10:31:02 AM","CMCANENE","Meeting","Arrived at CFC 8 to begin annual Compliance Review. Met with Marlene Stroube to discuss Admin portion of review and explain that DHS, Community Support Staff that will  be in attaendance during the review.  Informed Marlene that Alicia Caver will be completeing the  Admin portion upon her arrival.
File reviews were conducted and most non-complaince areas were in six month reviews and transition meetings.  File reviews will be continued the following day.","69799","","5/10/2013 10:40:40 AM",
"000000008","5/8/2013","10:40:40 AM","CMCANENE","Meeting","Continued file reviews and Admin review was completed by Alciia Caver.  Upon completing file reviews, I spoke with Marlene and scheduled teh exit meeting for Thursday at 10:30am.  Marlene and I discussed the file documentation, particularly case notes.  I shared with Marlene that the files were very organized and easy to review, however in many files the cae notes had spelling and grammar errors, as well as many acronyms and so few details, that it was difficult to determine what was being conveyed. 
Marlene understood and we discussed other EI system issues before I left for the day.","69800","","5/10/2013 10:45:00 AM",
"000000008","5/9/2013","10:45:01 AM","CMCANENE","Meeting","Conducted exit meeting with myself, additional monitor, Marlene, Mary Cooney, Assistant Program Manager and two Lead Service Cooridnators.  Chidi Enya from DHS EI Bureau was present as well as Renee Mills and Mary Castle from DHS Community Support Services.  Review report and section 1 was full complaince.  Section 2 and 3 had areas of non-complaince in area of six month review and transition meetings, exit meetings and capturing child outcomes data at exit.

Discussed that paperwork, consents, income, scripts etc, was an area of strength.  Then dicussed the case notes and lack of details as well as the work being completed on behalf of the child and family is not as clearly documented in the file.  All CFC personnel conveyed understanding the finings and my concerns regarding case documentation impacting the finindgs. 

Marlene signed  the report and said she would like to look through a few files since her independent review had a few different results.  Liz Monahan, monitor, assisted Marlene as she check files. While  I worked with Renee and Mary from Community Support Services to review file review process.  I also gave Marlene an opportunity  to look through the files after we leave and send us any documentation she feels supports compliance.  This will be reviewed upon receipt to determine if additional items will be amended.

While at CFC 8, Marlene and Liz did find some documentation to support follow up on tracking forms and written snotice of a six month.  This will be taken into account and  the report will be amended and sent to Marlene.  ","69801","","5/10/2013 11:00:07 AM",
